"animal_id","name","breed_primary","breed_primary_id","breed_secondary","breed_secondary_id","age_group","age_group_id","date_of_birth","gender","gender_id","location","location_id","source","source_id","surrender_reason","surrender_reason_id","color_code","color_code_id","Behavior Consult","OK with Dogs","House Trained","Part of a Bonded Pair","Special Fee","No Children","No Cats","No Dogs","Longterm Resident","Employee Pick","Hidden Gem","Medical Consult","Special Needs","OK with Cats","Reduced Fee","Adoption Fee Waived","Consult Required","Training Class Required","intake_date","departure","adoption_time","return"
626761,"Bleu","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2018-09-28","Male",1,"San Diego Campus - 5485",90,"Owner Surrender",2,"Moving/No pets allowed",250,"purple",3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2019-09-28","2019-10-02",4,0
626282,"Tucker ","Maltipoo",95462,"Terrier",4659,"Mature Adult",5,"2018-03-26","Male",1,"San Diego Campus - 5485",90,"Owner Surrender",2,"No time for animal",230,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-26","2019-10-01",5,0
627239,"Obadiah","Australian Cattle Dog / Blue Heeler",4256,"NULL",NULL,"Mature Adult",5,"2014-09-30","Male",1,"Escondido Campus",64,"Owner Surrender",2,"Moving",228,"orange",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-01","2019-10-05",4,0
73378,"Rocket","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2009-11-09","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Moving",228,"orange",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-23","2019-10-11",18,1
165341,"Thor","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2013-03-18","Male",1,"San Diego Campus - 5500",53,"Returns",23,"NULL",NULL,"orange",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2019-10-02","2019-10-27",25,0
605930,"Cosette","Terrier",4659,"NULL",NULL,"Adolescent (6-12mos)",2,"2018-09-03","Female",2,"San Diego Campus - Behavior Center",88,"ACO Impound",32,"NULL",NULL,"blue",1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"2019-07-03","2019-10-03",92,0
620172,"Daisy","Doberman Pinscher",4301,"Irish Setter",4325,"Mature Adult",5,"2018-12-17","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Not allowed to keep",238,"purple",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-01","2019-10-03",2,0
624663,"Enzo","Siberian Husky",4386,"NULL",NULL,"Mature Adult",5,"2017-09-19","Male",1,"San Diego Campus - 5500",53,"ACO Impound",32,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-19","2019-10-04",15,0
626752,"Chanel","Shepherd",8221,"NULL",NULL,"Mature Adult",5,"2014-09-28","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Moving",228,"purple",3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2019-09-28","2019-10-06",8,0
626820,"Sirius Black","Labrador Retriever",6397,"Shepherd",8221,"Mature Adult",5,"2017-11-29","Male",1,"San Diego Campus - 5500",53,"Returns",23,"NULL",NULL,"orange",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-02","2019-10-02",0,0
622109,"Brew","Rat Terrier",6407,"NULL",NULL,"Senior",4,"2009-09-09","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"No pets allowed",237,"purple",3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"2019-09-09","2019-10-10",31,1
626761,"Bleu","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2018-09-28","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Moving/No pets allowed",250,"purple",3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2019-09-28","2019-10-02",4,1
93642,"Eve","Chihuahua",4287,"NULL",NULL,"Senior",4,"2011-02-27","Female",2,"Oceanside Campus - Dogs",56,"ACO Impound",32,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-16","2019-10-03",17,0
552224,"Eli","Chihuahua",4287,"NULL",NULL,"Senior",4,"2011-10-28","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-08-17","2019-10-10",54,0
624496,"Kehlani","Siberian Husky",4386,"German Shepherd",4313,"Mature Adult",5,"2017-06-18","Female",2,"Escondido Campus",64,"Returns",23,"NULL",NULL,"blue",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-30","2019-10-06",6,0
626422,"Autumn","Yorkshire Terrier / Yorkie",4406,"Miniature Schnauzer",6401,"Mature Adult",5,"2014-09-27","Female",2,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"purple",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-27","2019-10-02",5,0
403067,"Buster","Miniature Schnauzer",6401,"NULL",NULL,"Senior",4,"2009-06-20","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"purple",3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2019-09-06","2019-10-11",35,0
403068,"Buzz","Miniature Schnauzer",6401,"NULL",NULL,"Senior",4,"2009-11-15","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"purple",3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2019-09-06","2019-10-11",35,0
616279,"Clove","Terrier",4659,"Shepherd",8221,"Ranking (3-6 Months)",9,"2019-04-16","Female",2,"Oceanside Campus - Dogs",56,"ACO Impound",32,"NULL",NULL,"blue",1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"2019-08-16","2019-10-17",62,0
616280,"Rosemary","Terrier",4659,"Shepherd",8221,"Ranking (3-6 Months)",9,"2019-04-16","Female",2,"Oceanside Campus - Dogs",56,"ACO Impound",32,"NULL",NULL,"blue",1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"2019-08-16","2019-10-17",62,0
616281,"Parsley","Terrier",4659,"Shepherd",8221,"Ranking (3-6 Months)",9,"2019-04-16","Female",2,"Oceanside Campus - Dogs",56,"ACO Impound",32,"NULL",NULL,"blue",1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"2019-08-16","2019-10-04",49,0
616282,"Saffron","Terrier",4659,"Shepherd",8221,"Ranking (3-6 Months)",9,"2019-04-16","Male",1,"Oceanside Campus - Dogs",56,"ACO Impound",32,"NULL",NULL,"blue",1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"2019-08-16","2019-10-17",62,0
621216,"Lucas","Terrier",4659,"NULL",NULL,"Mature Adult",5,"2015-09-05","Male",1,"Oceanside Campus - Dogs",56,"Returns",23,"NULL",NULL,"purple",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-27","2019-10-02",5,0
622635,"Bruno","Chihuahua",4287,"NULL",NULL,"Senior",4,"2007-09-11","Male",1,"San Diego Campus - 5500",53,"ACO Impound",32,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-11","2019-10-06",25,0
622636,"Izzy","Chihuahua",4287,"NULL",NULL,"Senior",4,"2009-09-11","Male",1,"San Diego Campus - 5500",53,"ACO Impound",32,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-11","2019-10-07",26,0
622638,"Braun","Chihuahua",4287,"NULL",NULL,"Senior",4,"2009-09-11","Male",1,"San Diego Campus - 5500",53,"ACO Impound",32,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-11","2019-10-07",26,0
623483,"Heath","Border Collie",4272,"NULL",NULL,"Mature Adult",5,"2017-09-14","Male",1,"Oceanside Campus - Dogs",56,"Stray",14,"NULL",NULL,"blue",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-14","2019-10-06",22,0
625243,"Goblin","Schnauzer",4379,"NULL",NULL,"Mature Adult",5,"2015-09-22","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-21","2019-10-06",15,0
625594,"Ace","Siberian Husky",4386,"NULL",NULL,"Adolescent (6-12mos)",2,"2019-02-24","Male",1,"Oceanside Campus - Dogs",56,"Stray",14,"NULL",NULL,"purple",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-23","2019-10-02",9,0
233008,"Cupcakes","Chihuahua",4287,"NULL",NULL,"Mature Adult",5,"2014-03-04","Female",2,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Health Of Owner",257,"blue",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-28","2019-10-06",8,0
625783,"Scooby Doo","Chihuahua",4287,"NULL",NULL,"Mature Adult",5,"2012-09-28","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Moving",228,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-28","2019-10-09",11,0
627677,"Carmelo","Boxer",4277,"NULL",NULL,"Mature Adult",5,"2017-11-11","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Moving/No pets allowed",250,"orange",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-02","2019-10-03",1,0
275196,"Joey","Shih Tzu",4385,"NULL",NULL,"Mature Adult",5,"2015-04-10","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Other",268,"purple",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-02","2019-10-03",1,0
626492,"Zombie","Boxer",4277,"NULL",NULL,"Mature Adult",5,"2013-06-28","Male",1,"San Diego Campus - 5500",53,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-27","2019-10-04",7,0
625689,"Luna","Labrador Retriever",6397,"NULL",NULL,"Mature Adult",5,"2017-07-24","Female",2,"Escondido Campus",64,"Owner Surrender",2,"Cannot afford to care for (food, vaccines, etc)",216,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-24","2019-10-15",21,0
141366,"Cupcake","Spaniel",8220,"NULL",NULL,"Mature Adult",5,"2013-04-08","Female",2,"Escondido Campus",64,"Owner Surrender",2,"Moving/No pets allowed",250,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-29","2019-10-16",17,0
277124,"Zeus","Terrier",4659,"NULL",NULL,"Mature Adult",5,"2017-12-01","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Moving/No pets allowed",250,"blue",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-09","2019-10-08",29,0
618002,"Louis","Chihuahua",4287,"Dachshund",4297,"Mature Adult",5,"2018-08-23","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"blue",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2019-08-23","2019-10-03",41,0
626863,"Cha Cha","Chihuahua",4287,"NULL",NULL,"Senior",4,"2009-09-29","Female",2,"Escondido Campus",64,"Owner Surrender",2,"Health Of Owner",257,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-30","2019-10-06",6,0
627781,"Rose","German Shepherd",4313,"NULL",NULL,"Adolescent (6-12mos)",2,"2018-11-02","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Behavior/Temperament of resident pet",215,"purple",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-03","2019-10-03",0,0
624144,"Lovey","English Bulldog",8261,"NULL",NULL,"Mature Adult",5,"2014-09-17","Female",2,"Oceanside Campus - Dogs",56,"ACO Impound",32,"NULL",NULL,"purple",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-17","2019-10-03",16,0
625862,"Juniper","Shepherd",8221,"NULL",NULL,"Adolescent (6-12mos)",2,"2019-04-24","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-24","2019-10-04",10,0
625885,"Louise","Hound",8222,"Labrador Retriever",6397,"Mature Adult",5,"2018-03-25","Female",2,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-25","2019-10-03",8,0
626110,"Dex","Terrier",4659,"NULL",NULL,"Mature Adult",5,"2014-09-26","Male",1,"San Diego Campus - 5480",89,"Stray",14,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-26","2019-10-03",7,0
625729,"Marley","Miniature Poodle",4368,"NULL",NULL,"Ranking (3-6 Months)",9,"2019-04-24","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Other",268,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-02","2019-10-04",2,1
586667,"Skyler","Labrador Retriever",6397,"NULL",NULL,"Socialization (4-12 Weeks)",8,"2019-02-18","Female",2,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Deployment and/or military transfer (move)",251,"None",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-03","2019-10-03",0,0
617022,"Harper","Chihuahua",4287,"NULL",NULL,"Senior",4,"2013-08-25","Male",1,"Oceanside Campus - Dogs",56,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-08-19","2019-10-03",45,0
619293,"Sparkz","Wheaten Terrier",6410,"NULL",NULL,"Mature Adult",5,"2018-08-28","Female",2,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"orange",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-01","2019-10-03",2,0
624289,"Ringo","Pointer",4366,"NULL",NULL,"Mature Adult",5,"2018-03-17","Male",1,"Oceanside Campus - Dogs",56,"Returns",23,"NULL",NULL,"None",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-01","2019-10-05",4,0
624584,"Roxy","Chihuahua",4287,"NULL",NULL,"Senior",4,"2007-09-18","Female",2,"San Diego Campus - 5485",90,"Owner Surrender",2,"Moving",228,"purple",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-19","2019-10-03",14,0
627195,"Sally","Pomeranian",4367,"NULL",NULL,"Senior",4,"2006-03-30","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Health Of Owner",257,"purple",3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2019-09-30","2019-10-10",10,0
625438,"Spanky","Chihuahua",4287,"NULL",NULL,"Adolescent (6-12mos)",2,"2019-01-22","Male",1,"Oceanside Campus - Dogs",56,"Stray",14,"NULL",NULL,"blue",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-22","2019-10-05",13,0
626118,"Flower","Belgian Malinois",6373,"NULL",NULL,"Mature Adult",5,"2016-09-26","Female",2,"San Diego Campus - 5480",89,"Stray",14,"NULL",NULL,"orange",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-26","2019-10-04",8,0
626130,"Shang","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2018-09-26","Male",1,"San Diego Campus - 5480",89,"ACO Impound",32,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-26","2019-10-07",11,0
626145,"Sunny","Siberian Husky",4386,"Shepherd",8221,"Mature Adult",5,"2016-09-26","Male",1,"San Diego Campus - 5480",89,"ACO Impound",32,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-26","2019-10-05",9,0
626302,"Tutti","Spaniel",8220,"Australian Shepherd",4257,"Mature Adult",5,"2015-09-26","Female",2,"San Diego Campus - 5480",89,"ACO Impound",32,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-26","2019-10-04",8,0
626386,"Bubba","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2018-09-27","Male",1,"San Diego Campus - 5480",89,"Stray",14,"NULL",NULL,"orange",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-27","2019-10-07",10,0
626512,"Pebbles","Boxer",4277,"NULL",NULL,"Mature Adult",5,"2017-09-27","Male",1,"San Diego Campus - 5480",89,"Stray",14,"NULL",NULL,"orange",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-27","2019-10-06",9,0
626538,"Scrappy","Miniature Pinscher",4351,"NULL",NULL,"Mature Adult",5,"2015-09-27","Male",1,"San Diego Campus - 5480",89,"ACO Impound",32,"NULL",NULL,"purple",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-27","2019-10-04",7,0
626629,"Cheddar","Chihuahua",4287,"NULL",NULL,"Mature Adult",5,"2015-09-28","Male",1,"Oceanside Campus - Dogs",56,"Stray",14,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-28","2019-10-06",8,0
627374,"Morpheus","Labrador Retriever",6397,"NULL",NULL,"Ranking (3-6 Months)",9,"2019-05-01","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Not allowed to keep",238,"orange",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-02","2019-10-04",2,0
272614,"Yogi","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2015-03-06","Male",1,"Oceanside Campus - Dogs",56,"ACO Impound",32,"NULL",NULL,"purple",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-01","2019-10-05",4,0
415080,"Luna","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2015-12-20","Female",2,"San Diego Campus - 5485",90,"Owner Surrender",2,"Moving/No pets allowed",250,"blue",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-15","2019-10-04",19,0
625757,"Elliot","Lhasa Apso",4342,"NULL",NULL,"Mature Adult",5,"NULL","Male",1,"Escondido Campus",64,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-24","2019-10-05",11,0
622460,"Lulu","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2014-09-10","Female",2,"San Diego Campus - 5485",90,"Returns",23,"NULL",NULL,"purple",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-25","2019-10-14",19,0
626324,"Muzzy","Poodle",8302,"NULL",NULL,"Mature Adult",5,"2015-09-26","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-27","2019-10-04",7,0
626481,"Carolina","Carolina Dog / American Dingo",4300,"NULL",NULL,"Adolescent (6-12mos)",2,"2019-02-20","Female",2,"San Diego Campus - 5500",53,"ACO Impound",32,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-27","2019-10-06",9,0
626558,"Earnest","Terrier",4659,"NULL",NULL,"Adolescent (6-12mos)",2,"2017-10-03","Male",1,"San Diego Campus - 5500",53,"ACO Impound",32,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-28","2019-10-06",8,0
627489,"Shiro","Siberian Husky",4386,"NULL",NULL,"Adolescent (6-12mos)",2,"2018-12-01","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"No time for animal",230,"orange",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-01","2019-10-04",3,0
605269,"Blue","American Pit Bull Terrier",4252,"NULL",NULL,"Senior",4,"2012-07-01","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Not allowed to keep",238,"blue",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,"2019-10-04","2019-10-12",8,0
624144,"Lovely","English Bulldog",8261,"NULL",NULL,"Mature Adult",5,"2014-09-17","Female",2,"Oceanside Campus - Dogs",56,"Returns",23,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-04","2019-10-06",2,1
626587,"Poof","American Eskimo",6370,"NULL",NULL,"Mature Adult",5,"2018-11-28","Male",1,"Oceanside Campus - Dogs",56,"Stray",14,"NULL",NULL,"orange",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-28","2019-10-05",7,0
626669,"Arya","Chihuahua",4287,"Terrier",4659,"Mature Adult",5,"2015-09-28","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Deployment and/or military transfer (move)",251,"purple",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-28","2019-10-05",7,0
627710,"Kimberly","Australian Shepherd",4257,"Rottweiler",4374,"Socialization (4-12 Weeks)",8,"2019-08-14","Female",2,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Too many animals already",236,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-02","2019-10-04",2,0
627711,"Jason","Australian Shepherd",4257,"Rottweiler",4374,"Socialization (4-12 Weeks)",8,"2019-08-14","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Too many animals already",236,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-02","2019-10-05",3,0
627713,"Billy","Australian Shepherd",4257,"Rottweiler",4374,"Socialization (4-12 Weeks)",8,"2019-08-14","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Too many animals already",236,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-02","2019-10-04",2,0
627714,"Trini","Australian Shepherd",4257,"Rottweiler",4374,"Socialization (4-12 Weeks)",8,"2019-08-14","Female",2,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Too many animals already",236,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-02","2019-10-04",2,0
624584,"Roxy","Chihuahua",4287,"NULL",NULL,"Senior",4,"2007-09-18","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Moving",228,"purple",3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2019-09-19","2019-10-05",16,1
612090,"Happy","German Shepherd",4313,"Chow Chow",4289,"Mature Adult",5,"NULL","Male",1,"San Diego Campus - 5500",53,"ACO Impound",32,"NULL",NULL,"blue",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2019-07-30","2019-10-13",75,0
623469,"Bob","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2017-09-14","Male",1,"Oceanside Campus - Dogs",56,"ACO Impound",32,"NULL",NULL,"orange",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2019-09-14","2019-10-05",21,0
625042,"King","Labrador Retriever",6397,"Shar Pei",4382,"Mature Adult",5,"2014-03-20","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Other",268,"blue",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-21","2019-10-14",23,0
627374,"Morpheus","Labrador Retriever",6397,"NULL",NULL,"Ranking (3-6 Months)",9,"2019-05-01","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Not allowed to keep",238,"orange",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-02","2019-10-05",3,1
626056,"Velma","Labrador Retriever",6397,"American Pit Bull Terrier",4252,"Socialization (4-12 Weeks)",8,"2019-07-31","Female",2,"San Diego Campus - 5500",53,"Returns",23,"NULL",NULL,"purple",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-04","2019-10-05",1,0
626280,"Phantom","Staffordshire Bull Terrier",4391,"NULL",NULL,"Mature Adult",5,"2015-10-03","Male",1,"San Diego Campus - 5480",89,"Stray",14,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-26","2019-10-15",19,0
597038,"Daisy","Chihuahua",4287,"NULL",NULL,"Senior",4,"2012-10-04","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Other",268,"blue",1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"2019-10-05","2019-10-05",0,0
619696,"Bear","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2013-08-30","Male",1,"San Diego Campus - 5485",90,"Returns",23,"NULL",NULL,"purple",3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"2019-09-24","2019-10-18",24,0
624569,"Lady","Terrier",4659,"NULL",NULL,"Senior",4,"2011-09-18","Female",2,"San Diego Campus - 5485",90,"Owner Surrender - ACO",85,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-18","2019-10-06",18,0
625532,"Cinderella","Shepherd",8221,"NULL",NULL,"Mature Adult",5,"2017-09-23","Female",2,"Escondido Campus",64,"Stray",14,"NULL",NULL,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-23","2019-10-06",13,0
626418,"Puma","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2018-09-10","Male",1,"San Diego Campus - 5485",90,"Owner Surrender",2,"Too many animals already",236,"blue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-03","2019-10-06",3,0
626745,"Chula","Maltese",4344,"Miniature Poodle",4368,"Mature Adult",5,"2016-09-30","Female",2,"Escondido Campus",64,"Owner Surrender",2,"Moving/No pets allowed",250,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-09-30","2019-10-05",5,0
626869,"Bourbon","Shepherd",8221,"NULL",NULL,"Adolescent (6-12mos)",2,"2018-11-29","Male",1,"San Diego Campus - 5485",90,"Owner Surrender",2,"Destructive Behavior",263,"blue",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2019-09-29","2019-10-06",7,0
580543,"Dory","German Shepherd",4313,"NULL",NULL,"Adolescent (6-12mos)",2,"2018-09-17","Female",2,"San Diego Campus - 5500",53,"Returns",23,"NULL",NULL,"orange",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2019-10-04","2019-10-05",1,1
